id,url,name,price,servings,serving_size,cost_per_serving,calories,protein,total_fat,trans_fat,saturated_fat,cholesterol,total_carbs,sugars,total_sugars,added_sugars,sodium,fiber,iron,potassium,vit_a,vit_c,calcium,trans_fat,vegan,gluten_free,kosher
5247,https://www.traderjoes.com/fearless-flyer/article/5247,Half Dipped Chocolate Biscotti,5.99,6.0,Serving size 1 piece (33g),0.9983333333333334,160,3,8,0,3,20,20,11,11,10,50,1,,,,,,0,0,0,0
5249,https://www.traderjoes.com/fearless-flyer/article/5249,Jingle Jangle,8.99,19.0,Serving size 1/3 cup (34g),0.4731578947368421,170,2,9,0,5,,21,17,17,,75,1,,,,,,0,0,0,0
5250,https://www.traderjoes.com/fearless-flyer/article/5250,Nuts About Rosemary Mix,6.99,11.0,Serving size 1/4 cup (30g),0.6354545454545455,180,5,16,0,1.5,0,6,2,2,,140,3,,,,,,0,0,0,0
5251,https://www.traderjoes.com/fearless-flyer/article/5251,Organic Pitted Medjool Dates,5.49,9.0,Serving size 3 dates (40g),0.61,120,,0,0,0,0,29,26,26,0,0,3,,,,,,0,0,0,1
5252,https://www.traderjoes.com/fearless-flyer/article/5252,Oven-Baked Truffle Cheese Bites,2.99,2.0,Serving size 1oz (28g),1.495,160,12,12,0,8,35,1,0,0,0,190,0,,,,,,0,0,0,0
5253,https://www.traderjoes.com/fearless-flyer/article/5253,Over the River & Through the Wood Trek Mix,4.99,10.0,Serving size 1/4 cup (30g),0.499,150,4,10,0,1.5,0,14,9,9,7,80,2,,,,,,0,0,0,0
5254,https://www.traderjoes.com/fearless-flyer/article/5254,Panettone,4.99,9.0,Serving size 1/9 cake (83g),0.5544444444444445,300,6,11,0,17,110,44,21,21,,140,2,,,,,,0,0,0,0
5255,https://www.traderjoes.com/fearless-flyer/article/5255,Step Up to the Snack Bar Mix,4.99,11.0,Serving size 1/3 cup (30g),0.45363636363636367,160,3,9,0,1.5,0,15,2,2,2,180,1,,,,,,0,0,0,0
5256,https://www.traderjoes.com/fearless-flyer/article/5256,Blended Scotch Whisky,9.99,,,,,,,,,,,,,,,,,,,,,,0,0,0
5257,https://www.traderjoes.com/fearless-flyer/article/5257,Cocoa Cream Liqueur,8.99,,,,,,,,,,,,,,,,,,,,,,0,0,0
5258,https://www.traderjoes.com/fearless-flyer/article/5258,Campanology Pastry Stouts,3.99,,,,,,,,,,,,,,,,,,,,,,0,0,0
5259,https://www.traderjoes.com/fearless-flyer/article/5259,Grand Reserve Carneros Pinot Noir,12.99,,,,,,,,,,,,,,,,,,,,,,0,0,0
5260,https://www.traderjoes.com/fearless-flyer/article/5260,Platinum Reserve Rutherford Cabernet,14.99,,,,,,,,,,,,,,,,,,,,,,0,0,0
5261,https://www.traderjoes.com/fearless-flyer/article/5261,Puerta de Plata Reserva,7.99,,,,,,,,,,,,,,,,,,,,,,0,0,0
5262,https://www.traderjoes.com/fearless-flyer/article/5262,Tempest Bay Chardonnay,7.99,,,,,,,,,,,,,,,,,,,,,,0,0,0
5263,https://www.traderjoes.com/fearless-flyer/article/5263,Trader Joe's Reserve North Coast Brut,9.99,,,,,,,,,,,,,,,,,,,,,,0,0,0
5264,https://www.traderjoes.com/fearless-flyer/article/5264,Festive Chocolate Collection,3.99,3.5,Serving size 2 pieces (28g),1.1400000000000001,150,2,9,0,6,,15,14,14,13,15,,,,,,,0,0,0,0
5265,https://www.traderjoes.com/fearless-flyer/article/5265,Lebkuchen,2.69,7.0,Serving size 1 cookie (29g),0.3842857142857143,110,2,4,0,0,,18,13,13,12,55,2,,,,,,0,0,0,0
5266,https://www.traderjoes.com/fearless-flyer/article/5266,English Toffee with Nuts,9.99,23.0,Serving size 3 pieces (36g),0.43434782608695655,200,2,14,0,6,15,18,16,16,16,45,1,,,,,,0,0,0,0
5267,https://www.traderjoes.com/fearless-flyer/article/5267,Horseradish & Chive Ridge Cut Potato Chips,2.29,7.0,Serving size 1oz (28g/about 12 chips),0.3271428571428571,150,2,8,0,3.5,0,21,0,0,,160,0,,,,,,0,0,0,0
5268,https://www.traderjoes.com/fearless-flyer/article/5268,Artichoke & Jalapeño Dip,3.69,9.0,Serving size 2 tablespoons (30g),0.41,60,3,4,0,2.5,15,2,0,0,,130,0,,,,,,0,0,0,0
5269,https://www.traderjoes.com/fearless-flyer/article/5269,Dark Chocolate Stars,3.99,16.0,Serving size 4 cookies (28g/1oz),0.249375,140,1,7,0,3.5,0,19,11,11,,45,1,,,,,,0,0,0,0
